x_mm,y_mm,z_mm,local_ood_pct_vs_holdout_P1,local_ood_pct_vs_holdout_P2,local_ood_pct_vs_holdout_P3,local_ood_percentile_median_pair,local_ood_percentile_mean_pair,local_ood_percentile_max_pair,local_robust_OOD95,local_robust_OOD99
-19.763540871954312,170.19095786879365,-241.2088239954596,0.7370284458552069,0.9494117647058824,1.0,0.9494117647058824,0.8954800701870297,1.0,0,0
-19.0610749089272,170.39976690915967,-239.31545663992875,0.7370284458552069,0.9494117647058824,1.0,0.9494117647058824,0.8954800701870297,1.0,0,0
-18.92244883304557,171.469265821838,-237.4770525870761,0.3348797460627518,0.5763235294117647,0.5064002497658445,0.5064002497658445,0.47253450841345374,0.5763235294117647,0,0
-18.76793878190396,172.73935996086124,-235.402436316008,0.43401294103284094,0.6147058823529412,0.6571963783952545,0.6147058823529412,0.568638400593679,0.6571963783952545,0,0
-19.082794524404367,176.18766260802008,-233.16848508875407,0.7370284458552069,0.9454411764705882,0.9962535123321886,0.9454411764705882,0.8929077115526612,0.9962535123321886,0,0
-19.00688446709829,174.57422483437392,-234.1554430032762,0.7370284458552069,0.9482352941176471,0.9962535123321886,0.9482352941176471,0.8938390841016809,0.9962535123321886,0,0
-20.545427010745648,170.074636911601,-243.059999424298,0.7370284458552069,0.9488235294117647,0.9981267561660943,0.9488235294117647,0.8946595771443553,0.9981267561660943,0,0
-21.3684594666608,170.10515244467868,-244.80599794639448,0.7370284458552069,0.9419117647058823,0.9959413050265377,0.9419117647058823,0.8916271718625423,0.9959413050265377,0,0
-20.872116786926536,171.54551745609163,-242.02887606275425,0.7366621902087657,0.9397058823529412,0.9975023415547923,0.9397058823529412,0.8912901380388331,0.9975023415547923,0,0
-20.20338378231264,171.7448789329985,-240.29813859096475,0.7366621902087657,0.946764705882353,1.0,0.946764705882353,0.8944756320303728,1.0,0,0
-19.788598489144608,173.28704869416683,-237.62238274569057,0.7360517641313636,0.9494117647058824,1.0,0.9494117647058824,0.8951545096124153,1.0,0,0
-19.75615645499312,172.10196555600768,-238.8265985987549,0.7366621902087657,0.9494117647058824,1.0,0.9494117647058824,0.8953579849715494,1.0,0,0
-19.73850184882622,174.75613520542817,-236.11782870952047,0.7358075937004028,0.9494117647058824,1.0,0.9494117647058824,0.8950731194687617,1.0,0,0
-19.75981153785994,176.19184818396764,-235.16847821489367,0.735563423269442,0.9494117647058824,1.0,0.9494117647058824,0.8949917293251081,1.0,0,0
-20.50528190410645,174.97174475873572,-237.9963935796736,0.73495299719204,0.9425,1.0,0.9425,0.8924843323973466,1.0,0,0
-21.547118639588007,171.43017164191107,-243.64635246743777,0.7369063606397265,0.9395588235294118,0.9950046831095848,0.9395588235294118,0.8904899557595743,0.9950046831095848,0,0
-22.28637214396165,171.47376052584733,-245.26302622212327,0.7364180197778049,0.9385294117647058,0.9890727443022167,0.9385294117647058,0.8880067252815756,0.9890727443022167,0,0
-21.721206936079287,172.75770400298944,-242.75278399934007,0.7356855084849224,0.9388235294117647,0.9959413050265377,0.9388235294117647,0.8901501143077416,0.9959413050265377,0,0
-21.170501558866416,172.9818659986204,-241.2882127405246,0.735563423269442,0.9395588235294118,0.9975023415547923,0.9395588235294118,0.8908748627845487,0.9975023415547923,0,0
-20.5989698929906,173.48644890019867,-239.47821537791023,0.7354413380539616,0.9398529411764706,1.0,0.9398529411764706,0.8917647597434774,1.0,0,0
-20.46290621328986,176.35836515711836,-236.96183995831964,0.7338542302527163,0.9460294117647059,1.0,0.9460294117647059,0.8932945473391407,1.0,0,0
-21.2377044047564,175.39905258523484,-239.55079892177287,0.7327554633133927,0.9395588235294118,0.9981267561660943,0.9395588235294118,0.8901470143362996,0.9981267561660943,0,0
-22.342449273940627,172.69194216405887,-244.2364858676068,0.7356855084849224,0.9386764705882353,0.9918826100530752,0.9386764705882353,0.888748196375411,0.9918826100530752,0,0
-22.979220457731405,172.75336244277727,-245.6836013508251,0.7354413380539616,0.9383823529411764,0.9825163908835467,0.9383823529411764,0.8854466939595617,0.9825163908835467,0,0
-23.499533819394635,173.92948902399064,-246.06542454586403,0.7333658893907947,0.9386764705882353,0.9772088666874805,0.9386764705882353,0.8830837422221701,0.9772088666874805,0,0
