x_mm,y_mm,z_mm,is_calibration_anchor,mechanical_pct_ref,mechanical_pct_pred,peakWSS_pct_ref,peakWSS_pct_pred,RRT_pct_ref,RRT_pct_pred,high_shear_co_burden_ref,high_shear_co_burden_pred,high_shear_co_burden_abs_error,high_shear_joint_topdecile_ref,high_shear_joint_topdecile_pred,high_shear_pareto_front_ref,high_shear_pareto_front_pred,residence_oscillation_co_burden_ref,residence_oscillation_co_burden_pred,residence_oscillation_co_burden_abs_error,residence_oscillation_joint_topdecile_ref,residence_oscillation_joint_topdecile_pred,residence_oscillation_pareto_front_ref,residence_oscillation_pareto_front_pred
-24.06941230115389,180.7195714224281,-246.7366698867213,0,0.008093047930486095,0.040034581211078536,0.730827490512107,0.7451613115342215,0.31667000397682576,0.32048733431078785,0.008093047930486095,0.040034581211078536,0.03194153328059244,0,0,0,0,0.008093047930486095,0.040034581211078536,0.03194153328059244,0,0,0,0
-23.86741076175565,181.0212414644309,-246.26183908273907,0,0.04143535090016814,0.050349110671651764,0.7289493650352449,0.7416839697420828,0.33157314321122816,0.3427043835731241,0.04143535090016814,0.050349110671651764,0.008913759771483627,0,0,0,0,0.04143535090016814,0.050349110671651764,0.008913759771483627,0,0,0,0
-24.5506052852,179.955712858,-247.956077029,0,0.7094303235151037,0.24006900506703233,0.7620781599832576,0.7834628246505483,0.2824541792052177,0.2953660188065939,0.7094303235151037,0.24006900506703233,0.4693613184480714,0,0,0,0,0.2824541792052177,0.24006900506703233,0.04238517413818538,0,0,0,0
-24.40297547065428,180.19643170588824,-247.5671450157897,0,0.1090344100748152,0.1277112032132167,0.732868322731281,0.7860998020699057,0.3255163869419146,0.29503579538734626,0.1090344100748152,0.1277112032132167,0.018676793138401496,0,0,0,0,0.1090344100748152,0.1277112032132167,0.018676793138401496,0,0,0,0
-7.131954259573682,163.6436321681723,-231.61817135164648,0,0.5871378716324821,0.4598618086285858,0.5203604570359177,0.48298435461741945,0.8824920522078542,0.7925910189738742,0.5203604570359177,0.4598618086285858,0.060498648407331934,0,0,0,0,0.5871378716324821,0.4598618086285858,0.12727606300389632,0,0,0,0
-5.6428824013882375,163.717801877898,-233.06482913857863,0,0.5645647731162527,0.4462571295512892,0.5686604669341675,0.452034707007736,0.9243180863691155,0.7921303858031297,0.5645647731162527,0.4462571295512892,0.11830764356496354,0,0,0,0,0.5645647731162527,0.4462571295512892,0.11830764356496354,0,0,0,0
-9.000356345813897,163.99090604123555,-232.0434244618937,0,0.5969386719931344,0.5854595598233711,0.6325412525672559,0.5980191262528995,0.8587808623953644,0.8127574184794981,0.5969386719931344,0.5854595598233711,0.011479112169763384,0,0,0,0,0.5969386719931344,0.5854595598233711,0.011479112169763384,0,0,0,0
-6.242830240727177,163.84781802502792,-234.9565128882384,1,0.5689763686305299,0.5689763686305299,0.6785918278058963,0.6785918278058963,0.8936700625960846,0.8936700625960846,0.5689763686305299,0.5689763686305299,0.0,0,0,0,0,0.5689763686305299,0.5689763686305299,0.0,0,0,0,0
-7.73821461419782,163.78573834178837,-233.46152757337063,0,0.5811802292771003,0.5443605091336213,0.6423978360352396,0.5560534377106808,0.889579219558461,0.8019117542669848,0.5811802292771003,0.5443605091336213,0.03681972014347901,0,0,0,0,0.5811802292771003,0.5443605091336213,0.03681972014347901,0,0,0,0
-8.337721083469923,163.9136832897562,-235.24337300516143,0,0.5225839312052677,0.39981867684301603,0.7095961094145888,0.5538233374645958,0.8519328119394126,0.8400507288610232,0.5225839312052677,0.39981867684301603,0.12276525436225166,0,0,0,0,0.5225839312052677,0.39981867684301603,0.12276525436225166,0,0,0,0
