x_mm,y_mm,z_mm,anchor_5pct,anchor_10pct
0.5222469191546367,172.17439648516898,-196.9590354076392,0,0
-0.2833876641453239,174.08791152122836,-196.6053151766503,0,0
-1.462342634497059,175.64164012329405,-197.1091617022093,0,0
-1.7632127528069477,176.27015067251284,-197.07403306486395,0,0
-0.7946614623105378,174.27853232640337,-197.187874429529,0,0
-0.0150726107483329,173.3573305110848,-196.76819056446263,0,0
-1.91210453320868,175.83178173628633,-197.556372847574,0,0
-1.2251541760256863,174.612689282551,-197.5320059047636,0,1
-1.5457435740644785,175.15154575728783,-197.5657706672669,1,0
-1.1076418159423416,173.91608091045424,-197.88572045797224,0,0
-0.0220229244147206,172.67056707552783,-197.3165656892785,0,0
-0.511462710931182,173.53369362414057,-197.341771802308,0,0
-1.636265930863413,174.6004376335553,-198.0875802767119,0,0
-2.0721416842404707,175.34910860228467,-198.09780881812267,0,0
-1.7173156096491038,174.10294174749424,-198.57324361444088,0,0
-1.3435060271881012,173.31831048295217,-198.6685004982297,0,1
-2.205280214227626,174.8685934668808,-198.6272029067033,0,0
-0.7068517716702893,173.0168224719253,-198.01079215533616,0,0
-2.0240038595417245,173.56340346222086,-199.4149033014551,0,0
-2.310023066062395,174.41771495012617,-199.11871484272405,0,0
4.322746485880857,168.59725281916394,-197.2289226938404,0,0
4.17545873176,168.718564716,-197.174182075,0,0
4.1936377622385965,168.62352992016122,-197.3766272405853,0,1
4.737644363834069,168.14791538609217,-197.6772538502085,0,0
4.974543227993582,168.0770831891354,-197.46854388251708,0,0
4.729635872986882,168.26876401362944,-197.3791335439909,0,0
4.523263290648912,168.3304291929435,-197.56324411405112,0,0
4.515203335221651,168.44057071937553,-197.3001969355145,0,0
4.332250126377321,168.49596540560614,-197.46324508492543,0,0
4.3383256733348965,168.4085753822874,-197.66993536702904,0,0
4.106247085397564,168.58161605610093,-197.62108055665283,0,0
4.9831276405257325,167.94338165612336,-197.8124871700001,0,0
5.255353740573091,167.8648277804182,-197.5698281403872,0,0
4.475449431812655,168.25006891652046,-197.84486404873903,0,0
4.694903388614879,168.0405926467437,-198.02875550032545,0,0
4.950523396382735,167.82162037564598,-198.2013052726118,0,0
4.196440108548332,168.40860718915997,-197.89941265423505,0,0
4.372838052040547,168.19915615901178,-198.1405305933797,0,0
3.931628623286137,168.56513360593587,-197.941397645568,0,0
4.064397530045253,168.36602417044787,-198.2155513980369,0,0
5.268775207670865,167.7161934798266,-197.96685958898505,0,0
5.578325658951888,167.63152721089443,-197.6845453388437,0,0
5.2427161112829,167.58137213753102,-198.4067531161465,0,0
5.951185176251835,167.37785328295442,-197.81441484332709,0,0
5.604095736679556,167.46740615480263,-198.1382227501641,0,0
5.995523697424976,167.20036864097284,-198.32987446731897,0,0
6.383412881124881,167.1062236710963,-197.9612852721073,0,0
4.614074974102315,167.95628162691114,-198.3849777973075,0,0
4.250032700208585,168.1386957308995,-198.49176474296075,0,0
4.493078964244066,167.87923902969172,-198.78893579672504,0,0
4.867404486804367,167.71813110162256,-198.63089954461392,0,0
5.176305898520759,167.46680850054156,-198.8695796031355,0,0
4.771236353306171,167.61047262360364,-199.10290324092148,0,0
5.097635023511057,167.35293464778485,-199.3681944257997,0,0
3.741148555121336,168.56113334232393,-198.2523103077238,0,0
4.106931552444522,168.06310714345585,-198.9134466724504,0,0
3.894543948417641,168.32468161920994,-198.58540317101816,0,1
3.5231236902702747,168.5487957276734,-198.6213917277012,0,0
5.536039225395324,167.17924807706848,-199.21491275002413,0,0
5.582833951923538,167.3204952993916,-198.64744727099668,0,0
6.001079249713322,167.03614598634425,-198.9187284759708,0,0
6.885980492417911,166.8208144172574,-198.1270701096578,0,0
6.45921148366024,166.91670660614997,-198.5446981198237,0,0
6.978661518003651,166.63933206700426,-198.7696568470101,0,0
7.471710937036432,166.52879183896815,-198.3136310445534,0,0
7.617277423477754,166.34928386413458,-199.0428365224093,0,0
8.154653757435005,166.24020390974434,-198.5226478765497,0,0
4.351691919690366,167.7859440124309,-199.2733804246895,0,1
6.457723525482741,166.76721675982637,-199.19001993438624,0,0
5.915693457353749,166.92010124407392,-199.53858802331723,0,0
11.694586052004546,165.6939800588234,-199.4503997313656,0,0
10.833892878114655,165.67482156379947,-199.2497368640224,0,0
3.926620666078461,167.98572073944007,-199.3984334505197,0,0
3.694166539637104,168.28154404840947,-199.0034663992406,0,0
3.2686240796327977,168.53638952379416,-199.0409315125397,0,0
9.8787447621628,165.7678491224441,-199.0083193861042,0,0
8.951692209751632,165.97409842467977,-198.75499621863065,0,0
8.343830424493385,166.08762225168158,-199.3338062323452,0,0
3.4571409858527167,168.2331404281028,-199.48663229336165,1,0
7.016143946494262,166.48923785935594,-199.50098470622063,0,0
2.974053138154606,168.52205477760077,-199.5188447244556,0,0
6.57644326315486,191.34417765439144,-196.7280821883241,0,0
6.316176530389157,191.2810300334536,-196.73648058107327,1,0
6.516408067109464,191.137981312002,-196.34536894899912,0,0
6.393898590795017,191.4652631944066,-197.0476831142879,0,1
6.639092141017387,191.5783551820032,-197.1586766047876,0,0
6.0842718762602495,191.45303260499088,-197.16253976680343,0,0
6.306360235418729,191.65635721457056,-197.43210690166285,0,0
6.702785973021571,191.84533436742265,-197.6438919052976,0,0
5.810053438516485,191.6639503238811,-197.6324714341342,0,0
6.1712471815453975,191.97506418059976,-198.0206809210496,0,0
5.484969660049788,191.92271190522013,-198.14712145254484,0,1
6.764880330501619,192.1511902284805,-198.19169253029747,0,0
5.813002855048175,192.27997972894445,-198.57729137169545,0,0
6.360688195780552,192.3107879747435,-198.5382977233232,0,0
6.8212185342155065,192.5031961479621,-198.8107872729436,0,0
6.86638837149642,192.90794914261096,-199.507585356032,0,0
6.231307119809215,192.61245556389684,-199.03754658330453,0,0
5.098871479842275,192.2395348368036,-198.7061556540937,1,0
5.546831049459877,192.6978935131972,-199.21777092656475,0,0
4.639831745602713,192.6254433893958,-199.30840171263364,0,1
6.185616763510081,190.14455539889423,-194.4138951620561,0,0
5.928135314461226,190.02349634105764,-194.3793626087275,0,0
6.13719775749,190.013939966,-194.148129577,0,0
5.904390815577203,189.8997282748788,-194.11174515733265,0,0
6.232447772452527,190.27406389748265,-194.67474120222656,0,0
5.966760604187825,190.15708789135817,-194.6497043702861,0,0
6.283151537433615,190.4180263923793,-194.96154333304293,0,0
5.99030356734322,190.28006857726209,-194.90463088820024,0,0
5.644997157144789,189.8947642022894,-194.3662625246112,0,0
5.69830569937548,190.11851407006347,-194.8105269451905,0,0
5.743660266784175,190.02670112748703,-194.56611006290683,0,0
5.6006602520853255,189.7435008853016,-194.0654097976656,0,0
5.479583985188904,189.9461091072284,-194.641909905324,0,0
5.263982825333932,189.55999311057968,-194.01576595321907,0,0
5.322785584594541,189.74262455588843,-194.3571648026392,0,1
0.8744192629110612,185.88822095896413,-193.8238961467124,0,0
0.827855522700056,185.6600660268772,-193.6045856596388,0,0
1.04694404667902,185.9598810567508,-193.6073211749752,0,0
6.338082712864551,190.57867301968204,-195.2776255549156,0,0
6.01813471212333,190.4330749603258,-195.2155433706003,0,0
6.19464724896866,190.7965816209827,-195.84898516278489,0,0
6.395380078586484,190.75178980375512,-195.61354562112567,0,1
6.454715652864559,190.93747613206352,-195.968434261273,0,0
6.0073225359001,190.5993305982703,-195.57462492321025,0,0
5.712703794756866,190.26522088996035,-195.1105918952167,0,0
5.758917528055415,190.41259272201515,-195.37851557144668,0,0
5.391679085001667,190.0756162015766,-194.99324375537728,0,0
4.467443359663178,189.07937766826805,-193.9059340717596,0,0
4.887379047531822,189.34106281164043,-193.96247555748923,0,0
4.514667611820186,189.31500541144004,-194.3276184123825,0,0
4.95077824749211,189.5467696138328,-194.3288448703712,0,0
5.068736122298593,189.81328564389787,-194.7556419024941,0,0
5.910333293337162,190.73347437925008,-195.91317307070184,0,0
1.054359052203374,186.21804298407824,-193.950916249796,0,0
1.305416928964693,186.29276143261444,-193.6139648647845,0,0
0.8461209727629061,186.07098125078008,-194.1024706130761,0,0
0.6804724869423722,185.8073636872305,-194.05062896917937,0,0
0.7214846218688076,185.6617741183372,-193.80313719510056,0,1
0.6399946999739999,185.387481337,-193.604781979,0,0
0.5732994906437131,185.53807033710555,-193.91110801298424,0,0
4.682739757012844,189.56195929871663,-194.63423982631585,1,0
4.065866249798773,189.0492250496318,-194.31393894054847,0,0
4.000444105285337,188.76647112923345,-193.8466438625456,0,0
4.208413393683416,189.3985785789047,-194.7996923170692,0,0
1.6108931549325745,186.6607683568324,-193.6259828937894,0,0
1.3026497818663227,186.56763996712243,-194.0146369135213,0,0
1.9742815742279387,187.06378782910272,-193.64596623317448,0,0
1.6384239511244971,186.9847459222213,-194.066868457696,0,0
6.105280197581189,190.9659605818836,-196.24521105248607,0,0
4.602870594137743,189.74080315502,-195.0450539830323,0,0
5.424047460678756,190.2804909031555,-195.3759706642481,0,0
5.040272747983371,190.0339369365216,-195.21148554061816,0,0
5.558547380212578,190.53219339118496,-195.76341048341484,0,0
5.6706364388296775,190.76994092019865,-196.138254295934,0,0
2.040145396062091,187.43943515430647,-194.1336066251925,1,0
2.41073487794428,187.49767515324584,-193.67817875921656,0,0
4.186352945065895,189.68464458180603,-195.31396385659656,0,0
0.6636816990815738,186.0600863067053,-194.36529085384407,0,1
0.963434905562,186.41391388096625,-194.3390821880548,0,0
0.4833339026230139,185.71597674184247,-194.25535192315044,0,0
0.6116560905844207,186.33038889411105,-194.7228315446588,0,0
0.3620651334893759,185.92678766100124,-194.6399032399992,0,0
3.4828220406930424,188.39205256085967,-193.78544785452897,0,0
3.037255882281181,188.38469308661053,-194.3379118242588,0,0
2.9299220827230963,187.95496041627536,-193.7261647953085,0,0
3.548553474506015,188.7388446883961,-194.3414627972033,0,1
3.7351345840839634,189.0674648047059,-194.7037446375649,0,0
3.197545901738121,188.8574091142792,-194.91707434388107,0,0
3.6615030212471447,189.2967611025928,-195.15271906474428,0,0
1.2667337073802625,186.87011885509503,-194.46150235093668,0,0
1.6589852247301524,187.35717589617025,-194.543389277109,0,0
0.8926905982716941,186.7499530192572,-194.813193920948,0,0
2.5203695248534776,187.91745762667367,-194.2187970170573,0,0
2.60663387537029,188.35701108750328,-194.783758066587,0,0
2.0992218408337706,187.8495431311386,-194.6422367867484,0,0
1.2211039009069826,187.20400828046525,-194.9123170675456,0,0
4.649823923545807,190.00811133486368,-195.4836650667063,0,1
4.240139027932566,189.98735411183435,-195.77295464204897,0,0
5.1038272596610055,190.28934394223728,-195.63771382173505,0,0
4.730052056915444,190.28313741908653,-195.90106473637644,0,0
5.208064969862527,190.54245088079773,-196.02278693845588,0,0
2.6222131435125444,188.74726410811576,-195.3168344141837,0,0
3.175293158986672,189.2202809465243,-195.47883147929835,0,0
3.7204028399033504,189.63552875927616,-195.6323392101532,0,0
1.613700632931129,187.7004833415128,-195.0236144016966,0,0
2.085862013601142,188.2287438752959,-195.15748297597668,0,0
6.13719775749,190.013939966,-194.148129577,0,0
6.411563963890238,190.14792475724948,-194.1911344914532,0,0
6.688877060645966,190.28326797266715,-194.23461401794955,0,0
7.003195533281692,190.43016100626687,-194.28498854069505,0,0
6.734724877752626,190.42062963903896,-194.54263729523103,0,0
7.387980725460001,190.593390138,-194.349323049,0,0
7.012550226078808,190.5345811532441,-194.5606669190041,0,0
6.458353451649204,190.27688396659508,-194.46363502062587,0,1
6.508449124884475,190.4118850965233,-194.7438263426208,0,0
7.232816424695685,190.6793486502782,-194.7453844655587,0,0
6.50214593957586,190.52685581307995,-195.02272846702525,0,0
6.817182312820933,190.60466557038288,-194.92856553801693,1,0
6.615229834502598,190.696735259166,-195.3221050158672,0,0
6.6158172929904575,190.83248980755909,-195.62951882904,0,0
7.064279249029014,190.77861865919547,-195.1536507486336,0,0
6.8846464638146125,190.8906579507025,-195.565735706453,0,0
6.702390029392075,191.0103044171853,-195.96180251192555,0,0
13.474939384859864,191.5110392106024,-195.6402376010212,0,0
13.43255451452159,191.52836616080089,-195.70807310818648,0,0
13.369843222000004,191.529202264,-195.612374984,0,0
13.504733007678704,191.51582757430344,-195.7306357585376,0,0
13.579945789188642,191.4913270076392,-195.66833309467697,0,0
13.67426052419537,191.47224594543667,-195.6937934607521,0,0
13.578856642260169,191.5057369653828,-195.7823965573991,0,0
13.339648293929326,191.5510458525894,-195.73947386268068,0,0
13.25401779642192,191.5587143404641,-195.6724421290553,0,0
13.230109053995172,191.58055431452075,-195.80829866698184,0,0
13.43870761779922,191.53943323756585,-195.805568526898,0,0
13.513995900147162,191.52543348916407,-195.8227670402812,0,0
13.353334503372434,191.5656802319653,-195.87358666536448,0,0
13.472532338405657,191.5444299220356,-195.9001649276677,0,0
13.77694887994476,191.4499042624248,-195.7217710685195,0,0
13.756288317866357,191.46668098600136,-195.815024448072,0,0
13.65850444674454,191.4926379799604,-195.82752208208933,0,0
13.401676730501096,191.5744787699936,-196.0145665934781,0,0
13.57677249054619,191.5193228660992,-195.8858029029303,0,0
13.705379544702735,191.4955716059061,-195.94252485633297,0,0
13.55943797820048,191.5399465003704,-196.0146140652489,0,0
13.120871117164883,191.59050317447296,-195.7395666638044,0,0
13.8893861076,191.423391618,-195.75274100500005,0,0
13.85938457179655,191.4512842437396,-195.91366457440577,0,0
13.246055413882946,191.598563290661,-195.9656324601939,0,1
13.10081654966209,191.61482005142528,-195.8971184614369,0,0
12.967769221255692,191.62433851607395,-195.81443575126875,0,0
13.286312460128864,191.61527664096744,-196.14424556114025,0,0
13.826186834110135,191.4816713562871,-196.0853854328584,0,0
13.482547370018104,191.5784287950361,-196.1741040081675,1,0
13.665865195242946,191.5289197277956,-196.1260289354456,0,1
13.788306349334722,191.51569365835016,-196.2739072122443,0,0
13.114464551078862,191.6378590009514,-196.08053714185493,0,0
13.350463076019055,191.63520209526607,-196.38094414194265,0,0
13.589823581190656,191.57490705714943,-196.33448186698524,0,0
13.744696955182851,191.5540157385069,-196.4821263842082,0,0
12.950334887879755,191.6518200038654,-195.99397654840624,0,0
12.791638072901176,191.65979055489845,-195.8976891033188,0,0
13.148526536549369,191.66180749193384,-196.2913848708488,0,0
13.161884258310558,191.68375495619733,-196.4601539263299,0,0
13.523127488970346,191.61881038108555,-196.5422443842193,0,0
13.287453759380924,191.67965817879585,-196.6026106756432,0,0
12.95473344920346,191.6810795228353,-196.2013293074972,0,0
12.981609092382651,191.7085058708832,-196.4147108570523,0,0
13.693373957832724,191.59805268899817,-196.7164654415548,0,0
13.434019224951491,191.6734000276447,-196.7865670864808,0,0
13.058466101585845,191.728637468154,-196.63579093392173,0,0
12.772295212488675,191.69317954077377,-196.1099982803816,0,0
12.588831579608284,191.6961551516777,-195.9897421036792,0,0
12.557592628616431,191.73766191309724,-196.2375759518856,0,0
12.7712304431026,191.7292428622157,-196.34583307535647,0,0
12.8097465583262,191.76337816430768,-196.598116209832,0,0
13.174102293264538,191.7364381970564,-196.83396478121944,0,0
12.354975185446667,191.73235841263644,-196.0903962041264,0,0
12.556931046293162,191.78204949891668,-196.50984566889804,0,0
12.311405521040298,191.78062720909696,-196.3623864872918,0,0
13.63250400489643,191.64901803647496,-196.9813218851732,0,0
13.5612121860111,191.7073846140809,-197.2761096399787,0,0
13.342196919756276,191.7324619197212,-197.05420770230967,0,0
13.23703831235787,191.80027886181875,-197.354545971491,0,0
13.050310478705812,191.8011495276081,-197.1002563156364,0,0
12.902220488968306,191.7890688495424,-196.8523112750976,0,0
12.27810283555304,191.842247170286,-196.6957258498156,0,0
12.59611105668354,191.82862313077345,-196.81562985103565,0,0
12.08464627478488,191.76687110403213,-196.19820184947488,0,1
12.01991782198014,191.8268197263424,-196.51569044975184,0,0
11.771277331088708,191.7975883967753,-196.30948492771384,0,0
12.312373478639492,191.9162447112615,-197.1158702332724,0,0
12.890709919047506,191.8797566695796,-197.4036121452129,0,0
13.11846993200722,191.8761818937472,-197.67793506712096,0,0
13.478202976918094,191.77421310125607,-197.6017634210644,0,0
11.670648372611645,191.8693274313622,-196.66617880917744,0,0
11.407267943274736,191.8216624977356,-196.4177644050762,0,0
11.95620525927968,191.90075968037365,-196.878003715006,0,0
12.721658119252668,191.8644723361963,-197.1351235509676,0,0
11.933169658596428,191.9838694874168,-197.27522666700312,0,0
12.52315809555497,191.94874727479595,-197.44453672988,0,0
12.221497493311164,191.9923137111079,-197.45969597513533,0,0
11.955037675555028,192.0658034847295,-197.67406140719527,0,0
11.265171668811217,191.9051667044002,-196.81149711407448,0,0
10.98491496412698,191.83491835894284,-196.51540207319687,0,0
12.726894064360884,191.9673458369281,-197.7434466488812,0,0
13.379756053391285,191.8529188708645,-197.9677593094476,0,0
12.964629259860995,191.97018440828296,-198.0490037678593,0,0
11.591861767417225,191.95803976015992,-197.0670968016868,0,0
11.151039762915405,192.0126040206628,-197.25720945569725,0,0
11.551576514386747,192.06661962194843,-197.5314071009988,0,0
12.33302035786239,192.03260052928192,-197.7445613803664,0,0
11.575420988945265,192.18246850150769,-198.02778111676247,0,0
12.060573847674652,192.14407679531485,-198.1056378604096,0,0
12.537722276946177,192.0695330254082,-198.11849332060413,1,0
13.262657548132188,191.94728341100893,-198.3798765403868,0,0
12.7897155620669,192.08229533890213,-198.47194696037417,0,0
10.797994744516274,191.92844642451104,-196.93917965467884,0,0
10.497769403225576,191.8318767617552,-196.5986851922644,0,0
13.123438695257194,192.0627275997592,-198.84326160827143,0,0
10.276960766104724,191.9436422656468,-197.0749713653285,0,0
9.938357329892709,191.8124758482704,-196.6610199859581,0,0
11.040290530460648,192.1630227871174,-197.82418592601724,0,0
11.04981245561492,192.3719779502989,-198.5849855225185,0,0
10.620014107825726,192.0657896065304,-197.4663277572085,0,0
9.65382469678828,191.9497455454785,-197.1971857358567,0,0
9.302727142782285,191.77221159338225,-196.69012951011973,0,0
6.939153127977154,191.29672751287944,-196.44126544588937,0,0
7.078916398679291,191.5257362034999,-196.86306645360008,0,0
7.419727530255671,191.447886845329,-196.5331752691385,0,0
7.977199808616596,191.58536768503933,-196.61505220930988,0,1
7.631895000135433,191.7006077050684,-197.0264726910365,0,0
11.75444861779486,192.2968004966013,-198.5982595158075,0,0
11.374882127974272,192.479592596024,-199.111327901259,0,0
12.30352674088497,192.1965920619741,-198.5487562823552,0,0
12.02322313784679,192.35666246580777,-199.04680046529683,0,0
12.59285792834456,192.2178254760537,-198.95186801094027,0,0
12.36370610600613,192.38329366857764,-199.479318047956,0,0
12.958006054712667,192.206519472754,-199.36282946736588,0,0
10.021667973669858,192.10438513748068,-197.6472600364082,0,0
10.517597070122376,192.2459324032244,-198.0767839918284,0,0
10.427675892982768,192.4278183109517,-198.6476484057613,0,0
10.618452740606829,192.5959401591492,-199.2075235986652,0,0
9.844753722544532,192.3423805811322,-198.3688524633372,0,0
8.972490932923009,191.9227910170556,-197.22987803851385,0,0
8.621006488586943,191.6977670510654,-196.6736021578688,0,0
9.340105296499006,192.1330378049869,-197.79430360935345,0,0
8.308368813135836,191.8395603656273,-197.1515869232729,0,0
7.833147990435055,191.9433916023035,-197.5271686496871,0,0
8.524779443554328,192.1334204398001,-197.8703490400124,0,0
7.203416063936899,191.7946967795637,-197.3815014199953,0,0
7.259171595892177,192.05115056729943,-197.89322909892385,0,0
7.819048700705276,192.1862158792526,-198.0802773711423,0,0
9.05790385473972,192.37901264028977,-198.47432858979755,0,0
10.103871099442326,192.5353067634568,-198.9304207415756,0,0
9.50742244448637,192.5840738206409,-199.01277560398484,0,0
10.004286081405953,192.6969522862391,-199.3667266967824,0,0
8.225532188161866,192.4799149661212,-198.7140425718767,0,0
8.929867506392274,192.6476705219044,-199.1305964518465,0,0
7.468457516252791,192.3909893588905,-198.5472463023796,0,0
7.529873329247312,192.71043594516712,-199.1754330130153,0,0
13.261431512972203,191.5463093263883,-195.58390003564395,0,0
13.369843222000004,191.529202264,-195.612374984,0,0
13.16226809457529,191.56948012177443,-195.6298498066209,0,0
13.140557727068147,191.5633961373368,-195.55247703960387,0,0
13.050964759167714,191.5890654099975,-195.64220749267187,0,0
13.005327152283511,191.57986177630488,-195.5177923754765,0,0
12.903732500677114,191.60917566494976,-195.6334883282268,0,0
12.835040921057782,191.5972686085536,-195.4745813899352,0,0
12.724403777596462,191.6283450155368,-195.6125099802402,0,0
12.641675161525413,191.61216445845312,-195.42635326444884,0,0
12.515016527258847,191.64793831205057,-195.60591655845693,0,0
12.649928666510496,191.6595898094129,-195.78111232221224,0,0
12.805408026163942,191.63678647221064,-195.7447778547956,0,1
12.422264516556035,191.6234199907656,-195.3725540370574,0,0
12.273086568252172,191.6636478676729,-195.5944859405328,0,0
12.417939121499122,191.6867448928557,-195.8227915536166,0,0
12.117569408825892,191.7118616278161,-195.8660545230477,0,0
11.858724041136677,191.7023414341728,-195.74769746098693,0,0
12.023071824325909,191.6708862677285,-195.5662308821075,0,0
12.173435639995606,191.62943583861963,-195.3126470083733,0,0
11.89142435341216,191.6281553728998,-195.2460791073844,0,1
11.825896606862432,191.7430771118181,-196.000415377424,0,0
11.519099303132895,191.7647253467792,-196.1096064023342,0,0
11.590556835253452,191.7116879776175,-195.7918789249869,0,0
11.728275292605966,191.6681510189252,-195.5114889627383,0,0
11.572056645803944,191.61678512160844,-195.17232132073508,0,0
11.3563120721422,191.7216468430622,-195.8678111058708,0,0
11.356416190133665,191.6683913260396,-195.54252355239305,0,0
11.210769576728811,191.59124650946865,-195.0909584677028,0,0
11.14614553829364,191.70034496060453,-195.7789011539666,0,1
10.946820973608718,191.6440896712857,-195.5122527772401,1,0
10.802763294191772,191.5461650937116,-195.00173295578008,0,0
10.929693755500075,191.70172624346029,-195.84563842523792,0,0
11.131567716038148,191.7571221493289,-196.1011887863137,0,0
10.710775552183264,191.67253550625435,-195.76472953550868,0,0
10.487861355753823,191.59705053410767,-195.46503618575505,0,0
10.463435481243147,191.66606481578515,-195.8355608523137,0,0
10.215287637526131,191.6247979423065,-195.7492962731475,0,0
9.97362885029162,191.5258266519243,-195.41412528127856,0,1
10.343947148591749,191.47609438317653,-194.9045759203208,0,0
9.831619233122083,191.37520335736167,-194.7998021595293,0,0
7.387980725460001,190.593390138,-194.349323049,0,0
7.540020269630161,190.7687435891804,-194.7197653773005,0,0
7.783582838885772,190.74576188544216,-194.4180220115581,0,0
8.226869344790357,190.90808610218613,-194.4963810080073,0,0
7.905432326324286,190.9329796808656,-194.878441801874,0,1
7.462658868968529,190.8597792447496,-195.04262416282145,0,0
9.44333034182081,191.40270180805712,-195.2384362629692,0,0
9.279888891872847,191.24008067259484,-194.69130690731976,0,0
8.873295537064815,191.28794480222345,-195.232365036572,0,0
10.69995197344383,191.738494215528,-196.11176284370305,0,0
8.36468040440206,191.1156998945445,-195.0559341926736,0,0
8.729325434480776,191.0776593784096,-194.5875624027433,0,0
9.927227507249668,191.61564203287045,-195.8536084677673,0,0
9.547657856248115,191.54226473244424,-195.74730999766007,0,0
9.692534250243312,191.6777199035412,-196.2203216402931,0,0
10.207466915484634,191.70837353014684,-196.14433544074416,0,0
8.05410150440586,191.137798904094,-195.3656133379725,0,0
7.662212864436484,191.0081798932337,-195.2906777112085,0,0
7.318485193030931,190.9632215132997,-195.42696146593,0,0
7.09804535751038,191.0714857906173,-195.84259571369725,0,0
7.659737066660025,191.1655578819495,-195.711297411139,0,0
8.444724600119107,191.29229382669624,-195.5567582067124,0,0
8.079444583541708,191.28407489095608,-195.7662160085133,0,0
7.820832301423657,191.37594940061905,-196.15804516500145,0,0
9.159885293197108,191.44471009843,-195.6033996388608,0,0
8.79261550797707,191.4076611080807,-195.70416957180365,0,0
9.094486093430136,191.58526568183208,-196.1410482744893,0,0
7.306830910675164,191.2751624204016,-196.1916822978142,0,0
6.935193341269804,191.1582788956476,-196.1413820609419,0,0
8.412211922681362,191.4634956564529,-196.0900427097789,0,0
17.88441657545648,189.29687412044336,-197.2723385269116,0,0
17.7783606518,189.378982068,-197.008713501,0,0
18.01323529146104,189.17230792986624,-197.09820541744645,0,0
17.65804069465233,189.4975535365233,-197.2970434568687,0,0
17.840073790783226,189.35077268771624,-197.60556733415672,0,0
18.082304532114293,189.11893741314128,-197.4147517621484,0,0
18.263720014490566,188.9378150037349,-197.19595384487656,0,0
18.122596491054075,189.09219918558424,-197.8235691666035,1,1
17.52097741813405,189.6314533828852,-197.6185059931392,0,1
18.33661277475728,188.8748165912591,-197.58272711030915,0,0
18.53831570394026,188.6638209545344,-197.30588621444724,0,0
17.682565173106166,189.50934055766507,-197.99985656998763,0,0
17.935525415940546,189.27729766275888,-198.0187939708114,0,0
18.37350387220917,188.84463322116665,-198.00753908649023,0,0
18.12426997795472,189.100008550322,-198.21390989053927,0,0
17.362214743814434,189.78523706775684,-197.98189867514915,0,1
17.852845842049547,189.36571127243155,-198.340728115967,0,1
18.83839619222367,188.34386459422845,-197.4293869029828,0,0
18.61811919734244,188.5850875688811,-197.7544822491849,0,1
19.16478532246696,187.9702578575313,-197.567911155736,0,0
18.912139210112127,188.2607149002293,-197.92958048145584,0,0
18.633653272695497,188.57058822836265,-198.23954217094143,0,0
19.51743535176468,187.5337703821885,-197.72296063677229,0,0
19.22726448379817,187.88667947913711,-198.13781052977032,0,0
17.53760422001672,189.65722222124217,-198.4190041523892,1,0
18.3299032171217,188.8951361609668,-198.4288385668436,0,0
17.767286797996146,189.46296367042743,-198.8569813182395,0,0
18.05059745346569,189.18348644261587,-198.706296286908,0,0
18.296441023085432,188.9340974370974,-198.8454095109194,0,0
17.178040355343505,189.96223708835527,-198.3921475491697,0,0
18.901172169589085,188.26858304412272,-198.48466609524075,0,0
18.5887738567905,188.61941217356056,-198.78886992409764,0,0
18.885415335312363,188.279255285652,-198.9992089209702,1,0
19.895023580447045,187.023435169144,-197.89601976965383,0,0
19.56779961302733,187.4472485240168,-198.3985157032115,0,0
19.19478499912205,187.91096143537345,-198.7903596019584,0,1
22.105870441631435,181.09871635251417,-199.39065904085228,0,0
22.1325670931,180.339316212,-199.521455978,0,0
19.11637241800102,187.98912647819745,-199.40705837581112,0,0
17.379899530346375,189.81829379301263,-198.878112233256,0,0
16.96412669307701,190.16647479551511,-198.8547131578621,0,1
18.78486961268796,188.38904764766804,-199.4266926644277,0,0
18.62735113182508,188.57375228212857,-199.1858289845774,0,0
18.07021001762854,189.17254256643488,-199.24398829262825,0,0
18.41623383904309,188.8074836141056,-199.12793550777383,0,1
17.641313960413996,189.59825652884467,-199.36156740786387,0,1
20.293813613498628,186.4258938203997,-198.0883934195143,0,0
19.95732064562261,186.892458881738,-198.707972727916,0,1
20.70664314253101,185.7252451451924,-198.3009920256701,0,0
20.370208978421324,186.2386545825626,-198.94000066477847,0,0
22.01056926328789,181.9568821277801,-199.22742886458727,0,0
19.53339849399313,187.45761188595165,-199.20976578531875,0,0
20.007886150785648,186.7594195390325,-199.52499866929176,0,0
17.200308157410802,190.0029800378135,-199.41369841338565,0,0
16.715433560287085,190.4028904008485,-199.3757393610848,1,0
21.51060673540269,183.9416048426411,-198.78372265656324,0,0
21.818629242984173,182.91856248508665,-199.02434831308875,0,0
21.19733621252613,184.57736286703084,-199.4978274151669,0,0
21.120426646005235,184.90242894010288,-198.5338412730093,0,0
20.797945606496626,185.45453281834065,-199.225748715185,0,0
13.8893861076,191.423391618,-195.75274100500005,0,0
13.97824702375637,191.4148791979858,-195.89622695742392,0,0
14.05756634155716,191.3792123861269,-195.7998056226592,0,0
13.965265130021477,191.4355097442115,-196.0363915259651,0,0
14.109816165983592,191.3809262336272,-195.95638753452045,0,0
13.957325276949668,191.4607724950441,-196.227615181505,0,0
14.247496209507132,191.323044847181,-195.85398558259905,1,0
14.305037345783154,191.3270845447921,-196.0714013319548,0,1
14.144538630883762,191.39245394629995,-196.1577069188152,0,0
13.94606456258944,191.4909442050805,-196.45214311890777,0,0
