x_mm,y_mm,z_mm,is_calibration_anchor,mechanical_pct_ref,mechanical_pct_pred,peakWSS_pct_ref,peakWSS_pct_pred,RRT_pct_ref,RRT_pct_pred,high_shear_co_burden_ref,high_shear_co_burden_pred,high_shear_co_burden_abs_error,high_shear_joint_topdecile_ref,high_shear_joint_topdecile_pred,high_shear_pareto_front_ref,high_shear_pareto_front_pred,residence_oscillation_co_burden_ref,residence_oscillation_co_burden_pred,residence_oscillation_co_burden_abs_error,residence_oscillation_joint_topdecile_ref,residence_oscillation_joint_topdecile_pred,residence_oscillation_pareto_front_ref,residence_oscillation_pareto_front_pred,high_shear_dominance_score_ref,high_shear_dominance_score_pred,high_shear_dominance_abs_error,residence_oscillation_dominance_score_ref,residence_oscillation_dominance_score_pred,residence_oscillation_dominance_abs_error
-23.331106457218663,181.3958709208944,-244.6510348753155,0,0.2143217919984111,0.1496131107167391,0.6727645216570162,0.7060396721286155,0.4262638833798028,0.3815635973708979,0.2143217919984111,0.1496131107167391,0.0647086812816719,0,0,0,0,0.2143217919984111,0.1496131107167391,0.0647086812816719,0,0,0,0,0.1505711318795431,0.045950155763239874,0.10462097611630322,0.25,0.04750778816199377,0.20249221183800623
-24.15059073263204,178.78232351778252,-246.0391494260857,1,0.0016423531269129,0.0016423531269129,0.7078544235754208,0.7078544235754208,0.3233930898808414,0.3233930898808414,0.0016423531269129,0.0016423531269129,0.0,0,0,0,0,0.0016423531269129,0.0016423531269129,0.0,0,0,0,0,,,,,,
-23.066326924229443,182.0947232949661,-244.53587949016952,0,0.2860954250440464,0.1705378483214726,0.6470837514114643,0.7480156793016176,0.4439199588511547,0.3922230723979094,0.2860954250440464,0.1705378483214726,0.1155575767225737,0,0,0,0,0.2860954250440464,0.1705378483214726,0.1155575767225737,0,0,0,0,0.17938733125649015,0.07917964693665629,0.10020768431983386,0.32398753894080995,0.07866043613707165,0.24532710280373832
-23.950426221630583,180.01845744965829,-245.7144602972133,0,0.0160357412343735,0.0770603858084435,0.6984473659174008,0.6876921463245219,0.3558463802682023,0.3510998984900442,0.0160357412343735,0.0770603858084435,0.0610246445740699,0,0,0,0,0.0160357412343735,0.0770603858084435,0.0610246445740699,0,0,0,0,0.020768431983385256,0.01791277258566978,0.002855659397715475,0.01998961578400831,0.011941848390446522,0.008047767393561786
-24.15404628690341,179.47256889739123,-246.16361813397404,0,0.0020479368036169,0.0334804525705582,0.695650708182178,0.6674588545141228,0.3365879149651365,0.3394937440801855,0.0020479368036169,0.0334804525705582,0.0314325157669412,0,0,0,0,0.0020479368036169,0.0334804525705582,0.0314325157669412,0,0,0,0,0.005192107995846314,0.002336448598130841,0.002855659397715473,0.0033748701973001036,0.002336448598130841,0.0010384215991692627
-24.344454711796825,179.03719573753938,-246.68978790906303,0,0.0030121928667515,0.0329541507199379,0.7113687987480031,0.6810467153277814,0.308309154245535,0.3125524525646121,0.0030121928667515,0.0329541507199379,0.0299419578531863,0,0,0,0,0.0030121928667515,0.0329541507199379,0.0299419578531863,0,0,0,0,0.007009345794392523,0.002596053997923157,0.004413291796469366,0.002596053997923157,0.0010384215991692627,0.0015576323987538943
-24.142835265562063,179.98700702489123,-246.36085278480945,0,0.0027860385493875,0.0355343457153771,0.7125578420869377,0.6887591044479762,0.3292634592963628,0.3236502476924519,0.0027860385493875,0.0355343457153771,0.0327483071659895,0,0,0,0,0.0027860385493875,0.0355343457153771,0.0327483071659895,0,0,0,0,0.007009345794392523,0.003894080996884735,0.003115264797507788,0.003115264797507788,0.002336448598130841,0.0007788161993769471
-23.5609333845613,181.02512810311543,-245.0973710620746,0,0.1450670291296319,0.1315663474458866,0.6790607855126574,0.7198548088628574,0.4007613491820396,0.3742520555377784,0.1450670291296319,0.1315663474458866,0.0135006816837452,0,0,0,0,0.1450670291296319,0.1315663474458866,0.0135006816837452,0,0,0,0,0.10539979231568017,0.04491173416407061,0.060488058151609556,0.1690031152647975,0.03452751817237799,0.13447559709241952
-23.718681253591143,180.46161054029955,-245.2004209380184,0,0.0854010452262873,0.1173000751235166,0.669332390691347,0.695610013110351,0.3969509763425297,0.3724779256178046,0.0854010452262873,0.1173000751235166,0.0318990298972293,0,0,0,0,0.0854010452262873,0.1173000751235166,0.0318990298972293,0,0,0,0,0.06593977154724819,0.033229491173416406,0.03271028037383178,0.10514018691588785,0.027518172377985463,0.07762201453790238
-23.795773513702105,180.74266519712327,-245.6804095047985,0,0.063790788826655,0.112212458396957,0.7063985308472954,0.7286251715021946,0.3607570829202271,0.3589459931648049,0.063790788826655,0.112212458396957,0.048421669570302,0,0,0,0,0.063790788826655,0.112212458396957,0.048421669570302,0,0,0,0,0.05659397715472482,0.0381619937694704,0.018431983385254418,0.07476635514018691,0.02232606438213915,0.052440290758047764
