x_m,y_m,z_m,TAWSS_vector_Pa,OSI,RRT_1_per_Pa,mean_WSSx_Pa,mean_WSSy_Pa,mean_WSSz_Pa,mean_WSS_vector_magnitude_Pa,peak_WSS_magnitude_Pa,t_peak_WSS_s
-0.0314950771291782,-0.2257243170020019,-0.2015262831438433,0.23487845372475089,0.20146394545331425,7.130665042835953,-0.013022237570599966,-0.11666824738029576,0.07672042316451844,0.14023937374602688,0.38475952189636814,0.55
-0.0299099642532804,-0.2268924183106038,-0.2013927577191861,0.23039550612900503,0.20071378443067078,7.2511900134866565,0.00233447866754875,-0.11309923767492318,0.0788786342950702,0.13790839822706022,0.39238317027729763,0.6
-0.0294140907797039,-0.2245600874338206,-0.20303396100822,0.2744554810636125,0.20113819413163708,6.095757471338496,0.001143423919465225,-0.14210132152160973,0.08196233511697801,0.16404852140228304,0.45711439947178606,0.55
-0.031609653109008,-0.2238741810077184,-0.2025164588327447,0.2673628743591592,0.19890202438043386,6.210993391257315,-0.018489323884867792,-0.13831107625642783,0.08031655953561574,0.16100484045074248,0.4312613032167694,0.55
-0.0303663584448538,-0.2232807186713215,-0.2033526137273427,0.28407265714910523,0.2028824097293493,5.923961217145306,-0.005726680565985879,-0.14948453483057628,0.07821146573458218,0.16880596670784578,0.44384886053544487,0.55
-0.0336999249581914,-0.2243245197374459,-0.2012822324134494,0.24013434889804014,0.1974203129029855,6.881386462878561,-0.022417043536540275,-0.12205357520270971,0.07561860366644642,0.14531955230162857,0.3681898167004122,0.55
-0.0238777166310673,-0.195944135775959,-0.200841472846616,0.5438633662093761,0.12549568647872505,2.4548410314591482,0.1558836937346731,-0.22430693593736553,-0.3022044017858814,0.40735835322322433,1.3877206125364765,0.2
-0.0223735288093799,-0.1958840659395281,-0.2011964470630067,0.5789808130533448,0.09988152423495039,2.158326916347786,0.20364662354747015,-0.22025078171331125,-0.3531073123917908,0.46332184083222694,1.6152192014707254,0.2
-0.0209184813168,-0.1959281292849999,-0.201712510511,0.6531316787605268,0.0852407125893419,1.8457510998469395,0.2552371274306839,-0.2131584467005363,-0.4277245833325106,0.5417848593360859,1.9038451822667277,0.2
-0.0309816381718588,-0.2003745281602005,-0.2022250487093382,0.4278639427721108,0.23150701526094397,4.352425766192162,-0.008594697776035266,-0.19163523696078497,-0.12645282084114828,0.22975693411420936,0.8238034353236161,0.2
