x_m,y_m,z_m,VM_cycle_max_Pa,VM_cycle_min_Pa,VM_stress_range_Pa,VM_stress_amplitude_Pa,VM_midrange_stress_Pa,VM_temporal_mean_Pa,t_VM_max_s
0.0071400071797362,-0.1799413524154955,-0.3074704940959361,1530.2084066289945,1.1844527907388657e-07,1530.2084065105491,765.1042032552746,765.1042033737199,335.66078195388747,0.05
0.0068693140057251,-0.1810613574055093,-0.3086977658672839,1523.5174680645532,1.0674168679145765e-07,1523.5174679578115,761.7587339789058,761.7587340856475,368.975936429275,0.05
0.0067584553213328,-0.1820260628561283,-0.3099264893888645,1472.2834878541755,9.771540734509884e-08,1472.28348775646,736.14174387823,736.1417439759455,371.19120704251145,0.05
0.0080377664151955,-0.178766515094965,-0.3081249559130754,1628.1470908961728,1.1386303572324101e-07,1628.1470907823098,814.0735453911549,814.0735455050179,303.61208224131457,0.05
0.0089720301568791,-0.1778014662952991,-0.3088105396684226,1762.998941308051,1.1843821850376997e-07,1762.9989411896127,881.4994705948063,881.4994707132446,287.6930119607641,0.05
0.0075967728436085,-0.1798595750082177,-0.3091342411747094,1546.7035699929402,1.0760104747931453e-07,1546.7035698853392,773.3517849426696,773.3517850502706,340.0204705456596,0.05
0.0084303800601619,-0.1787640457422418,-0.3096119808897233,1703.1213296440808,1.0629894415615977e-07,1703.1213295377818,851.5606647688909,851.5606648751899,324.70785771184853,0.05
0.0093153831172745,-0.1778554794551863,-0.3101680305717178,1802.3331154995385,1.0607320597521737e-07,1802.3331153934653,901.1665576967326,901.1665578028059,305.1561625469553,0.05
0.0073457769622611,-0.1845697449521366,-0.315216213433657,1622.129763731874,2.4493280775123463e-08,1622.1297637073806,811.0648818536903,811.0648818781837,244.2603791424522,0.05
0.0074928676814792,-0.1844997348598729,-0.3156399296815073,2078.396148756301,1.9119792997667207e-08,2078.396148737181,1039.1980743685906,1039.1980743877104,272.48948452144083,0.05
0.00753869208495,-0.184927141596,-0.316172685848,3047.4354694606595,2.3152634189344363e-08,3047.435469437507,1523.7177347187535,1523.717734741906,344.5668883207206,0.05
0.0074995126805963,-0.1840560878406143,-0.3152410695138303,1504.8757638984184,2.7947329075938328e-08,1504.875763870471,752.4378819352355,752.4378819631829,239.05200134432013,0.05
