x_mm,y_mm,z_mm,TAWSS_native_Pa,TAWSS_gradient_Pa,TAWSS_abs_diff_Pa,OSI_native,OSI_gradient,OSI_abs_diff,RRT_native_1_per_Pa,RRT_gradient_1_per_Pa,RRT_abs_diff_1_per_Pa
10.596102889394778,12.54557046707643,1653.5403209554725,0.7497608674958613,0.7486319586250046,0.001128908870856704,0.24544146138871764,0.24561340520298547,0.00017194381426782757,2.6197482917930173,2.625472172183066,0.0057238803900485635
11.1012175674,13.2468539961,1652.93781284,0.8684021260697878,0.8684930588011608,9.093273137295022e-05,0.20468761030456895,0.20475953856718038,7.192826261143148e-05,1.949698503383778,1.949969314145149,0.000270810761371143
10.963491792390794,13.060509473640382,1653.79756434773,0.7463647288040375,0.7464217515114226,5.7022707385168125e-05,0.22816902239962183,0.22823120388239065,6.218148276881941e-05,2.464449649911271,2.4648252089784704,0.00037555906719921595
9.759671810032025,10.57022512168589,1653.4065176287424,0.7390934111551347,0.7369899293937943,0.0021034817613404533,0.2426908613155579,0.24259615666407025,9.470465148764262e-05,2.629150594253103,2.6356845069888517,0.006533912735748881
10.48945716578688,12.387965031444152,1654.1673816647603,0.6974670908851686,0.6960911405459353,0.0013759503392332117,0.21865401904743947,0.21868131495462328,2.7295907183810808e-05,2.5480360486678415,2.5533204244794114,0.00528437581156993
9.845626892907308,10.98591458031769,1654.1639275249338,0.6625272505545778,0.6615125529497774,0.0010146976048004408,0.22587928860725637,0.22578463507626922,9.465353098714324e-05,2.7531153515068487,2.756386592945734,0.0032712414388851307
10.05329375215194,11.558229321626186,1654.4755387063333,0.6746391581987884,0.6740064913799612,0.0006326668188272322,0.2300860894502822,0.23013967240457212,5.3582954289921325e-05,2.7458271289033642,2.7489502608136935,0.003123131910329313
10.220137574275014,11.940416837297963,1655.0848970179563,0.6608475330498328,0.6591572018114106,0.0016903312384222158,0.2213191973211911,0.22133780196890113,1.8604647710029898e-05,2.7149490165007353,2.7220929105489615,0.00714389404822624
10.80574528288812,12.833792169780358,1654.8244658174146,0.6995446991036992,0.6993309461882689,0.00021375291543035413,0.2230311085952248,0.22302882693202397,2.2816632008204607e-06,2.58061692702573,2.5813844361048908,0.0007675090791607886
8.803916941987099,6.772717512555152,1662.5958721846298,0.6057280171897734,0.6036557713901118,0.0020722457996615873,0.18273799016004266,0.18282145686736462,8.346670732195527e-05,2.6018021685049595,2.6114207293390703,0.009618560834110834
8.836902928072139,8.739639609389942,1665.5158982207276,0.5558527401162189,0.551254722175976,0.004598017940242838,0.24196622131940126,0.24200708292631473,4.0861606913467075e-05,3.4860506365126125,3.515684534757327,0.02963389824471463
9.596225523392263,10.449242818576222,1665.0083948603408,0.5358359103400844,0.52947060671241,0.006365303627674401,0.2630603358052287,0.2630256788474325,3.4656957796197485e-05,3.938224051575795,3.9849865600772634,0.046762508501468236
9.762020228307096,10.88386612696424,1663.1769739715205,0.5385032060268302,0.5321806329104253,0.006322573116404939,0.2664630304723671,0.26642429424331726,3.873622904981833e-05,3.9758141107946483,4.022381595613784,0.046567484819135974
8.929576180127029,8.895291291015916,1663.4373636172568,0.5659178121683388,0.5603461397817787,0.005571672386560089,0.22728926354976858,0.22726843237046523,2.083117930334888e-05,3.2397716791733724,3.2717356868283676,0.031964007654995186
9.579973921963148,9.944499310658165,1654.5072948242023,0.6761955878767736,0.6740674168679458,0.002128171008827784,0.22478337266093118,0.22480970217059532,2.632950966413583e-05,2.6867236805855508,2.695464096450345,0.008740415864794127
9.599132102039404,9.59199859462219,1653.5775929817314,0.713432769073898,0.7122915457847583,0.0011412232891396812,0.21362398298570717,0.21360135116450224,2.2631821204932567e-05,2.447261097346904,2.450988366403024,0.003727269056120086
9.595908983244302,8.790288050273949,1653.528895676296,0.6893846923367538,0.6888118548453296,0.0005728374914242274,0.23074746897687942,0.2308201807499115,7.271177303208587e-05,2.693695955193675,2.6966643525164495,0.0029683973227743188
9.542859801320196,9.101913185275048,1654.1019837433876,0.6893906202321999,0.6884323256847296,0.0009582945474703175,0.2216539638145842,0.2216851533021445,3.118948756031248e-05,2.605671081739679,2.6095905758423523,0.003919494102673227
9.57708440347738,8.188756944113141,1654.3055189916372,0.6557446706890492,0.6553835037897247,0.0003611668993245276,0.22750066919982226,0.22749602773346878,4.641466353483281e-06,2.798142285199092,2.7996365915269457,0.001494306327853856
9.466876847625189,8.818302502565222,1655.0619010861403,0.6559712804997333,0.6541103060711055,0.0018609744286277596,0.22519750683318568,0.22521777685882588,2.0270025640201084e-05,2.7737320841665998,2.7818286754311834,0.008096591264583619
10.622613867551491,12.5577244549041,1656.0483185841426,0.6566347351855548,0.6545253056829968,0.0021094295025579912,0.2337756186526579,0.2338218138928731,4.619524021520771e-05,2.860212663805246,2.8699286578089507,0.009715994003704598
9.93199535861037,11.387024944822947,1656.2168711794384,0.6377428429351327,0.6346013733228155,0.003141469612317205,0.2301392021447155,0.2301572443793919,1.8042234676385327e-05,2.9052573652281732,2.9198344849174633,0.014577119689290097
10.411037633802271,12.220618125796896,1657.5121693027506,0.6170758751209966,0.6122381761397504,0.004837698981246197,0.24515938338340582,0.24517383052828334,1.4447144877527407e-05,3.179528991456416,3.2048342390360562,0.025305247579640255
