% Model,Patient_1_Carreau_MR_Final(3.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 20 2026, 09:06"
% Dimension,3
% Nodes,8191
% Expressions,21
% Description,Von_Mises
% Length unit,m
% x,y,z,solid.mises (Pa) @ t=0,solid.mises (Pa) @ t=0.05,solid.mises (Pa) @ t=0.1,solid.mises (Pa) @ t=0.15,solid.mises (Pa) @ t=0.2,solid.mises (Pa) @ t=0.25,solid.mises (Pa) @ t=0.3,solid.mises (Pa) @ t=0.35,solid.mises (Pa) @ t=0.4,solid.mises (Pa) @ t=0.45,solid.mises (Pa) @ t=0.5,solid.mises (Pa) @ t=0.55,solid.mises (Pa) @ t=0.6,solid.mises (Pa) @ t=0.65,solid.mises (Pa) @ t=0.7,solid.mises (Pa) @ t=0.75,solid.mises (Pa) @ t=0.8,solid.mises (Pa) @ t=0.85,solid.mises (Pa) @ t=0.9,solid.mises (Pa) @ t=0.95,solid.mises (Pa) @ t=1
0.006442790533603567,-0.1812361546972473,-0.307225134889698,1.2013898434958538E-7,1678.217625055966,439.3642949846042,1338.825630325611,108.24924221687756,1179.272365859125,979.1263196977492,431.1762644131533,867.6575460209101,191.12445129421585,155.17314109598223,30.823662208312086,27.658658788120533,32.41313990297433,37.5583478981907,41.82431312691205,42.85460894768092,41.17171273877578,37.19792875715665,30.897042954194976,22.09287981331219
0.006200033485082606,-0.18320111578903364,-0.3092600712648332,1.0425512237022609E-7,1638.8453077530928,485.7175746654428,1423.76441434191,105.62130529819837,1265.448115036588,1049.285937576771,461.99410176308635,861.2760789902472,208.64774656573672,169.53289848671125,34.00488818779755,33.835197296862056,39.94609798487986,45.04914633586517,47.96703663610367,47.41225757512137,44.60516546314472,40.2076938586226,33.897343337475114,24.81145805715811
0.006309641225254604,-0.18226336615804578,-0.3084045031193011,1.1547625803735631E-7,1662.5186272122708,480.4865786645373,1437.3242041614274,108.5625244358027,1283.603486228279,1063.272061439501,466.43019261110476,868.3453527481746,209.80390170689918,170.55226983832551,33.7193059529448,31.285921640509965,37.161823332689885,42.54673747538518,46.185987491876965,46.35949210826292,44.07262660835685,39.88403389354833,33.501433089862694,24.294502514382916
0.007519477399574777,-0.17887050135764648,-0.30641197760951755,1.2097132078288225E-7,1511.0350629469256,332.1263194008881,855.0283081891158,127.45517104233876,764.1758357166015,613.0191847534664,261.7575266878625,767.0617076316536,136.13689330046233,92.48565885524806,22.77895947656606,16.839716019550128,17.548638262358978,20.855296513461084,25.54592739061708,27.932461290347266,27.595323703137534,25.025514820940117,20.856317235980555,15.425381413059023
0.00861824236308769,-0.17769394631514668,-0.3072647707962493,1.1490526418227392E-7,1669.291325107688,338.9318359604445,624.4679627752816,185.57060102676235,573.888855653979,446.90531546414746,198.50620447963777,853.1637938600803,117.97513328339933,66.23144575486658,20.152482404343633,10.18263679208957,9.118662327023271,11.284431979362218,15.959372826437756,18.78936106723116,19.18476364068589,17.85219055584862,15.53292493900919,12.497145923016632
0.007335222309438276,-0.18543839694794528,-0.31596040685293747,2.483836514650884E-8,3173.375895666119,460.33358873587514,437.6503326172981,239.60268913352184,328.4113664561716,222.90670013105174,235.13241894906332,1613.68812313122,130.95045898013223,43.259445727027185,11.015020883212776,18.652166260904117,21.86135962426197,23.61342221296798,23.74042937406183,22.321743175748015,20.003311167207436,17.529750528469105,14.896832479066248,12.025593609217173
0.007322053739488106,-0.18499136176031383,-0.31551866909922965,1.8478038088240303E-8,2166.206692971474,431.1425659591057,495.21345609147966,183.63100646468408,361.4185477242308,270.6673510684239,206.02158628563066,1108.5112840705337,70.62493494033289,47.48337295034926,10.696937375877061,19.771832636199097,23.039358256012076,25.007761904913508,25.404825536207753,24.1659352636121,21.932344701417005,19.39358289911856,16.532942498901935,13.041966066663631
0.007180022868065942,-0.18491972577878804,-0.3149602120125321,2.7635818867692063E-8,1526.2919151023816,447.3527218424652,568.7669281700989,125.36208546736209,417.62890933616865,348.4797640888087,214.39411579755856,789.3468589436615,14.174524905796881,63.322110765583126,16.295438266661392,21.011393709692943,24.064746224948838,26.280924714122094,27.098586332831143,26.150660918824908,24.08192948193817,21.50941405568678,18.471924225392158,14.569237029563313
0.0070397556023302004,-0.1847657506423921,-0.31431501921313254,3.767390099585389E-8,1148.4101820211888,465.31911407201596,674.3466128254239,85.48044568008157,523.8744549396027,449.2319478467843,238.233525883212,608.8640623318781,43.807474285218454,80.89727330479072,21.776040820587998,23.256373671043146,26.3282819585398,28.772296704447914,29.873770956198033,29.056264588730027,26.960553220987467,24.18767924573362,20.796509813496765,16.32160686806337
0.006818893830992708,-0.1853008147729654,-0.3139469656274735,4.124177432759348E-8,1068.9268798599703,475.7838013066885,679.8067035863688,87.71019036745206,520.4466739870053,463.2583391190538,243.07334146463904,573.0432660982219,57.535980041127935,85.9268807290785,24.571753505261878,24.221120427517594,27.13718928633565,29.29735772121975,30.067079802267838,28.982203065814023,26.715305188663024,23.881766186547356,20.497901842114175,16.09826515956193
0.006616769728106743,-0.1859818773307245,-0.313657088998448,4.189995079131812E-8,1061.4600688223766,488.6963670839127,661.042558702508,101.6567008789118,489.218416166801,456.84389958682294,243.19463934569754,568.652967787175,61.50463386096465,88.16714343781199,26.768883065772282,24.544996737960986,27.197741122495202,28.93928448213789,29.25563272660045,27.862127396940195,25.455922890482352,22.65630993052628,19.442405526844134,15.381061563325247
