% Model,Patient_3_Carreau_Final.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 21 2026, 22:59"
% Dimension,3
% Nodes,3203
% Expressions,21
% Description,von Mises stress
% Length unit,mm
% x,y,z,solid.mises (N/m^2) @ t=0,solid.mises (N/m^2) @ t=0.05,solid.mises (N/m^2) @ t=0.1,solid.mises (N/m^2) @ t=0.15,solid.mises (N/m^2) @ t=0.2,solid.mises (N/m^2) @ t=0.25,solid.mises (N/m^2) @ t=0.3,solid.mises (N/m^2) @ t=0.35,solid.mises (N/m^2) @ t=0.4,solid.mises (N/m^2) @ t=0.45,solid.mises (N/m^2) @ t=0.5,solid.mises (N/m^2) @ t=0.55,solid.mises (N/m^2) @ t=0.6,solid.mises (N/m^2) @ t=0.65,solid.mises (N/m^2) @ t=0.7,solid.mises (N/m^2) @ t=0.75,solid.mises (N/m^2) @ t=0.8,solid.mises (N/m^2) @ t=0.85,solid.mises (N/m^2) @ t=0.9,solid.mises (N/m^2) @ t=0.95,solid.mises (N/m^2) @ t=1
10.622613867551493,12.557724454904099,1656.0483185841426,2.456668676272794E-6,2185.5720307305814,728.9763974735541,1018.2043595335912,964.1551166403942,675.9340393553402,540.3446643713411,516.0632415752881,1059.7288934492165,168.20166444030016,131.71372035943014,43.26383423702126,24.20465812924836,26.502666279543416,27.267052628029845,26.761040092732475,25.527007699153756,23.52224331442804,20.924031548212117,18.520894539172946,17.906054172433908
9.93199535861037,11.387024944822947,1656.2168711794384,2.7365005446857124E-6,2646.745153738481,1341.8713631456112,1728.72638046624,1080.7384399102714,542.9303678679279,812.6032317464892,730.857884583058,1284.109420697324,137.65275307482366,233.51840481417108,69.59273146085702,17.849146681669577,17.861726242949135,18.553433454814613,18.92950575154588,18.53614534867928,16.57625549323832,13.56007687263943,13.276965120891804,15.994385331802453
10.411037633802271,12.220618125796895,1657.5121693027506,3.4326864930725617E-6,2710.0037783184566,958.8294866981892,1234.1715353803286,1036.6917940747182,806.0784604008331,701.3600893006046,671.9899182995136,1326.733854945204,177.7580779876523,165.07726827640064,49.94971608428178,26.69713101121724,27.57854422816833,27.52813081115769,26.799361985663953,25.607801819477444,23.60616001321786,20.826705024591504,18.309245605035425,17.985874387804063
9.48821659941724,9.876335814106096,1655.9139290615992,2.6679275241288754E-6,4169.279898476901,2148.159220987702,2536.3793001531203,1105.5182585746945,983.2197281871231,1421.362647047044,1178.3098592975819,2026.0769120617163,118.37546979295897,366.58208879775714,97.37959645000635,13.21171085211219,12.509980169663736,14.975219574748854,18.654710907419712,20.620947461294897,18.54235712466272,11.80059345397512,7.745263935789795,13.825692253184453
9.381841617601722,8.258910459406904,1656.2446143153602,2.961335513333353E-6,5407.980400616311,2721.5020610446395,3071.4393698560693,1080.8960828317374,1485.4142928264248,1906.2766000326621,1523.5260433634005,2636.586179075272,139.48301394366004,458.41521667538444,114.06158524724889,21.3992155976716,20.040309356941407,21.212102147893184,24.994361233175102,27.3287663040452,24.688929455239045,15.499731655283746,4.732576972480039,12.685787674976602
9.827392683819948,11.032992524399898,1655.0739707793782,2.0271658683167095E-6,2705.225321446064,1482.9963783740684,1859.6970354542316,1036.847359861096,541.199773223304,899.2328600276381,774.6288390211197,1307.984551218192,102.7185890740256,256.63916855645135,73.88125884457067,12.120808392366241,12.115324652491301,13.092561322285762,13.865183258525517,13.96726221967375,12.262413595730317,9.314073619524747,10.926742657949097,15.092544197695679
9.301570746470736,10.012360987432455,1661.5965763572722,5.730689319859552E-6,4357.477372998112,1987.5321473143515,2193.589692626139,1100.3824567485688,1406.460912977075,1473.5851252974528,1236.8816990039013,2170.705369137582,158.94559541222188,316.88897695969615,75.90296827401168,39.880826634298806,35.3495368912052,30.31827482790906,27.4792195361602,26.366623877651637,24.152360361312347,19.08017431185929,13.717799377584468,14.94335307648881
9.947693890631733,11.32642520478419,1661.313022345257,5.620721451457035E-6,4117.613211526547,1636.0305425694814,1752.082182154995,1013.6636662933887,1377.8798305617468,1298.2899428632702,1119.7455484626755,2049.1740107732217,173.67809343682734,259.2911686889923,58.81315967842172,37.600300815855235,36.02215795998774,33.3037541500775,31.581965619066665,30.625929599154727,28.61008050617448,24.192175350112123,18.258349660033666,16.634993562932475
8.98951097992156,7.222777115509103,1660.6571734762047,5.2080842008363066E-6,4427.261309075503,2362.7365384398126,2673.447340504341,1139.1523600645644,1361.1580775650098,1652.2718320964489,1302.879652113942,2182.186821240058,145.73090594202657,391.2752665362065,103.19527540771635,38.73864451367226,31.26558021513335,24.208620050456286,21.565332436120432,21.723139023482048,19.407800568970288,12.221254176197954,7.086004320468503,14.257426426670007
9.142244158451009,7.541987942844615,1659.0476813229157,4.434840593446384E-6,4953.6585663270525,2566.685104770061,2905.264141076717,1142.3209344662243,1425.4816311447091,1790.363233887194,1428.4893406212434,2430.085885343764,149.7242413043615,427.88981317473355,109.94105163942237,32.7933960918889,26.552377997659164,22.086173792161897,22.329284146867845,23.847666325814927,21.590662642717064,13.43040792282145,5.701194181552421,13.67705991714726
