% Model,Patient_4_Carreau_Main_Final.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 22 2026, 00:05"
% Dimension,3
% Nodes,4055
% Expressions,21
% Description,von Mises stress
% Length unit,mm
% x,y,z,solid.mises (N/m^2) @ t=0,solid.mises (N/m^2) @ t=0.05,solid.mises (N/m^2) @ t=0.1,solid.mises (N/m^2) @ t=0.15,solid.mises (N/m^2) @ t=0.2,solid.mises (N/m^2) @ t=0.25,solid.mises (N/m^2) @ t=0.3,solid.mises (N/m^2) @ t=0.35,solid.mises (N/m^2) @ t=0.4,solid.mises (N/m^2) @ t=0.45,solid.mises (N/m^2) @ t=0.5,solid.mises (N/m^2) @ t=0.55,solid.mises (N/m^2) @ t=0.6,solid.mises (N/m^2) @ t=0.65,solid.mises (N/m^2) @ t=0.7,solid.mises (N/m^2) @ t=0.75,solid.mises (N/m^2) @ t=0.8,solid.mises (N/m^2) @ t=0.85,solid.mises (N/m^2) @ t=0.9,solid.mises (N/m^2) @ t=0.95,solid.mises (N/m^2) @ t=1
-21.661958404803656,179.28898005050252,-239.1781732875956,8.208159304568868E-7,1667.0347400569233,287.8025175215797,441.66597512818487,584.344272030368,551.0875587325826,286.67540706690215,158.1949095221344,691.055043150565,208.3938227635206,59.752200072034434,49.776202335244825,53.96940660328352,47.18408335404302,34.736278866408306,21.37425763310944,11.448238642698557,10.06148978605505,12.95703714705692,14.468911601436815,14.573401975431604
-22.069722916323734,178.2755365973593,-240.35622713260722,6.900991094107872E-7,1565.2660742929427,344.75552906669236,515.683463504273,615.6555437778362,479.85948066947486,225.08082026194015,129.54875037911657,634.7624886404755,214.2426291474744,53.571089957618646,55.697803401325764,65.07448079778264,56.91260851997308,41.324740299792595,24.68667847082438,11.506124802538075,8.716659167789715,12.854221421430262,15.175602879641824,15.552023526980607
-22.327493192082198,177.2072000308211,-241.3460604903924,5.705493209105373E-7,1434.2459281495367,424.90903482922477,608.037261415893,632.9168855721238,378.61211141371695,172.11239505746235,88.88867424327465,572.1622143114251,208.6678506496586,53.31434791139179,63.4513065091323,75.9133082884171,66.4445739930779,48.49870939845129,29.132381013624506,12.857397676292658,6.9333606102269165,12.164142799711293,15.453888053974852,16.353503525104355
-20.155092088005446,183.9454309401001,-237.93636387770297,1.1485413226507173E-6,1960.3662423289907,311.07233156059004,362.3679887031655,363.43092882166934,678.836600711077,554.3808296545232,371.77620192546436,906.1073867335489,230.73597910545382,69.73656334286277,62.36856875840277,50.456506105324344,35.623904818989224,24.507403518942656,17.377982281243337,13.378321200374266,10.658028701420099,8.368186661469238,6.558829610062191,5.404208579177928
-19.757067781000057,185.16280016600004,-238.53772573199996,1.4766062081169692E-6,2133.0987653114316,447.0187739968268,492.9602176226969,310.71554642409416,727.2972903139383,647.0735914966106,442.8998759707805,995.1326036005993,247.40269972665416,65.00021862179005,63.100532360472876,54.196191714247334,36.8509137678322,24.4082806992958,16.964053753659822,13.308333133331644,10.903691630031702,8.250204569983408,5.3971175363278,3.3743375245859784
-20.58043976622162,183.84788914829622,-239.04428442455549,1.0817382171685805E-6,2036.1774453366427,308.9678359075689,317.8309310099788,398.14954962833133,763.3687087488983,592.4258291424545,386.78138540170346,925.3032418501622,243.5633301228774,66.94555098175637,60.463612191658946,49.94922106275518,35.87183157901277,24.19149566420496,16.67610951533601,13.192365309408762,11.292881129204531,9.525925872724107,7.840140092493745,6.283613689551733
-20.511343466272667,184.53325231944748,-239.8414143454662,1.0981092302040974E-6,2163.090434830788,401.8287356211117,385.88415792514735,392.96963297079947,854.3900633846188,674.7844432318112,435.29435879480565,982.9579082234545,254.70311102677667,63.95639844845996,59.66857876236293,51.62333111100159,36.685596331408206,24.21058860046502,16.588710679092763,13.607985902691425,12.14528517404864,10.378418643239263,8.21841445905324,5.869620122374397
-20.885652405906686,182.63488828893293,-238.56707706513657,1.204921017749536E-6,1936.1222941875544,184.07911394306777,231.45781908616172,443.25137923103574,692.5608484311404,490.076561258558,313.5393721307243,864.4513542851455,230.27095479992573,70.61483191866922,59.38387827742315,47.424241753154696,35.65401103442901,25.174977008843346,17.398244779244713,13.11237886499671,11.102542472601968,10.000270653303437,9.130370101389312,8.220481742764047
-21.55446162318146,182.03218181140096,-239.88534415022852,9.924662041410166E-7,1954.8053185179062,123.87668302486026,176.372901240547,555.2883813927001,779.3139855699156,503.74552840879556,314.06740269811024,849.644880933677,238.40274649292644,66.0240538718367,57.10369971034942,47.2459639850083,37.1815184955047,25.954890444375938,16.611867311138727,12.42826249595369,12.138984019573789,12.341326009673518,11.708616367086188,10.268460691631764
-21.145696554149765,183.29394397050024,-239.9862018672321,1.0342560863344803E-6,2026.2903359379013,251.73541093279846,225.88784048886188,485.4153207815247,827.4002339857944,589.0255346455938,370.93559834922326,900.4246465287388,245.6018387114251,65.43630964373814,59.44089569213335,49.2875996478486,36.75319251942083,24.87292636334079,16.530910507203497,13.2609908566044,12.380170640012425,11.482900994133331,10.06625148313593,8.13958222630968
